"accres apeldoorn b.v.","8079417"
"accres apeldoorn b.v.","8079417"
"accres exploitatie b.v.","56627033"
"accres personeelsvoorziening b.v.","8160044"
"astrotec holding b.v.","4070514"
"b-flex b.v.","22043739"
"b-flex b.v.","22043739"
"b.v. drentse participatie maatschappij","4036350"
"b.v. sport","1084769"
"b.v. sport","1084769"
"b.v. sport","1084769"
"b.v. sport","23030014"
"b.v. sport","24481254"
"b.v. sport","28039979"
"b.v. sport","28039979"
"b.v. sport","28039979"
"b.v. sport","28039980"
"b.v. sport","28039980"
"b.v. sport","28039980"
"b.v. sport","33082611"
"b.v. sport","33082611"
"b.v. sport","37048448"
"b.v. sport","51213567"
"b.v. sport","51213567"
"b.v. sport","65570901"
"b.v. sportcentrum it gryn","51213567"
"b.v. sportcentrum it gryn","51213567"
"baanflex b.v.","22065318"
"blitsaerd beheer b.v.","1094021"
"bom bedrijfslocaties b.v.","18081063"
"bom business development & foreign investments b.v.","56823274"
"bom capital i b.v.","56823282"
"bom vastgoed b.v.","18045197"
"bom vastgoed b.v.","50077279"
"bom vastgoed b.v.","59129344"
"brabantse ontwikkelings maatschappij holding b.v.","18033506"
"bwr personeel b.v.","2089661"
"cak","1082112"
"cak","1095955"
"cak","1119829"
"cak","1125472"
"cak","1125472"
"cak","1125472"
"cak","1125472"
"cak","1125472"
"cak","1125472"
"cak","1125472"
"cak","1125472"
"cak","1141988"
"cak","1141988"
"cak","1147055"
"cak","1147055"
"cak","1154493"
"cak","1168371"
"cak","2030022"
"cak","2030022"
"cak","2030022"
"cak","2053097"
"cak","2053097"
"cak","2058800"
"cak","2060095"
"cak","4058130"
"cak","5078365"
"cak","6061835"
"cak","6061835"
"cak","8036930"
"cak","8064300"
"cak","8104621"
"cak","8104621"
"cak","8107267"
"cak","8121879"
"cak","8124222"
"cak","8142837"
"cak","8142837"
"cak","8156630"
"cak","8156630"
"cak","8160694"
"cak","8169540"
"cak","8169540"
"cak","8169540"
"cak","8169540"
"cak","8185810"
"cak","8186244"
"cak","8186244"
"cak","8209684"
"cak","8209684"
"cak","8209684"
"cak","8209684"
"cak","8215449"
"cak","8218780"
"cak","8218780"
"cak","9056774"
"cak","9056774"
"cak","9056774"
"cak","9138169"
"cak","9138169"
"cak","9148824"
"cak","9163350"
"cak","9169027"
"cak","9169027"
"cak","9169027"
"cak","9170792"
"cak","9170792"
"cak","9170792"
"cak","9175547"
"cak","9175547"
"cak","9182648"
"cak","9194165"
"cak","9194165"
"cak","9220428"
"cak","9220428"
"cak","9220428"
"cak","9220428"
"cak","9220428"
"cak","9220428"
"cak","9220428"
"cak","10040706"
"cak","11061101"
"cak","11066306"
"cak","11066306"
"cak","11066306"
"cak","12060023"
"cak","12068823"
"cak","12068823"
"cak","14034129"
"cak","14102108"
"cak","14102108"
"cak","14104192"
"cak","14104192"
"cak","16081414"
"cak","16081414"
"cak","16081414"
"cak","16081414"
"cak","17066484"
"cak","17116172"
"cak","17131294"
"cak","17138207"
"cak","17138207"
"cak","17138207"
"cak","17138207"
"cak","17138207"
"cak","17138207"
"cak","17153296"
"cak","17176876"
"cak","17176876"
"cak","17176876"
"cak","17200101"
"cak","17203447"
"cak","17230678"
"cak","17231165"
"cak","17243175"
"cak","17243175"
"cak","17264040"
"cak","17264040"
"cak","18046571"
"cak","18046571"
"cak","20103260"
"cak","20123112"
"cak","20123112"
"cak","20123112"
"cak","20123112"
"cak","20148874"
"cak","20148874"
"cak","20168545"
"cak","20168545"
"cak","22062771"
"cak","23072269"
"cak","23078337"
"cak","23083358"
"cak","24170548"
"cak","24258617"
"cak","24258617"
"cak","24263624"
"cak","24263624"
"cak","24263624"
"cak","24338662"
"cak","24364388"
"cak","24378244"
"cak","24381243"
"cak","24385930"
"cak","24392699"
"cak","24392699"
"cak","24392699"
"cak","24392699"
"cak","24392738"
"cak","24392738"
"cak","24401782"
"cak","24401782"
"cak","24403236"
"cak","24403236"
"cak","24406018"
"cak","24414124"
"cak","24414124"
"cak","24414373"
"cak","24414373"
"cak","24414373"
"cak","24414373"
"cak","24423807"
"cak","24433827"
"cak","24433827"
"cak","24444665"
"cak","24444665"
"cak","24444665"
"cak","24446476"
"cak","24462232"
"cak","24462232"
"cak","24462232"
"cak","24488610"
"cak","24488610"
"cak","24488946"
"cak","24491523"
"cak","27106426"
"cak","27133867"
"cak","27133867"
"cak","27133867"
"cak","27133867"
"cak","27135625"
"cak","27191605"
"cak","27234363"
"cak","27262723"
"cak","27262723"
"cak","27274068"
"cak","27274068"
"cak","27286975"
"cak","27286975"
"cak","27286975"
"cak","27287478"
"cak","27301366"
"cak","27309563"
"cak","27313433"
"cak","27313433"
"cak","27314288"
"cak","27314288"
"cak","27315210"
"cak","27316268"
"cak","27319502"
"cak","27328714"
"cak","27328714"
"cak","27329508"
"cak","27329508"
"cak","27329508"
"cak","27331242"
"cak","27331242"
"cak","27331242"
"cak","27331242"
"cak","27331242"
"cak","27331242"
"cak","27344417"
"cak","27344417"
"cak","27344417"
"cak","27344417"
"cak","27345280"
"cak","27353308"
"cak","27353308"
"cak","27368615"
"cak","27368615"
"cak","27371396"
"cak","27379994"
"cak","27380283"
"cak","27380283"
"cak","28035582"
"cak","28035582"
"cak","28108735"
"cak","30189345"
"cak","30191000"
"cak","30198631"
"cak","30198631"
"cak","30198631"
"cak","30198631"
"cak","30198631"
"cak","30198631"
"cak","30239707"
"cak","30275311"
"cak","30275311"
"cak","30279966"
"cak","30279966"
"cak","30282376"
"cak","30282532"
"cak","30282532"
"cak","30282532"
"cak","30282532"
"cak","30282532"
"cak","30282532"
"cak","30282532"
"cak","30282532"
"cak","30283139"
"cak","30283223"
"cak","30283223"
"cak","30288133"
"cak","30288133"
"cak","31022909"
"cak","31037507"
"cak","31037507"
"cak","32032902"
"cak","32047339"
"cak","32109016"
"cak","32109016"
"cak","32115287"
"cak","32121466"
"cak","32121466"
"cak","32126743"
"cak","32128592"
"cak","32135063"
"cak","32135063"
"cak","32149533"
"cak","32150618"
"cak","32150618"
"cak","32150618"
"cak","32154587"
"cak","32154587"
"cak","32155982"
"cak","32155982"
"cak","32155982"
"cak","32157538"
"cak","32158613"
"cak","32158613"
"cak","32158861"
"cak","32158861"
"cak","32158861"
"cak","32158991"
"cak","32158991"
"cak","32161093"
"cak","32165494"
"cak","32168508"
"cak","32168508"
"cak","32169032"
"cak","32171612"
"cak","32171612"
"cak","32171612"
"cak","32171612"
"cak","33136836"
"cak","33136836"
"cak","33136836"
"cak","33136836"
"cak","33136836"
"cak","33136836"
"cak","33188009"
"cak","33216652"
"cak","33216652"
"cak","33221324"
"cak","33222930"
"cak","33235242"
"cak","33235242"
"cak","33235242"
"cak","33235242"
"cak","33235242"
"cak","33235242"
"cak","33247883"
"cak","33254739"
"cak","33254739"
"cak","33254739"
"cak","33254739"
"cak","33306354"
"cak","33306354"
"cak","33306354"
"cak","33306354"
"cak","33306354"
"cak","33306354"
"cak","34071180"
"cak","34076057"
"cak","34076057"
"cak","34076057"
"cak","34126220"
"cak","34126220"
"cak","34126220"
"cak","34126220"
"cak","34158772"
"cak","34164822"
"cak","34170059"
"cak","34170059"
"cak","34177248"
"cak","34177248"
"cak","34177248"
"cak","34177248"
"cak","34183510"
"cak","34183510"
"cak","34184635"
"cak","34184635"
"cak","34184635"
"cak","34184635"
"cak","34184635"
"cak","34184635"
"cak","34193293"
"cak","34211170"
"cak","34213286"
"cak","34213286"
"cak","34213286"
"cak","34213286"
"cak","34213286"
"cak","34213286"
"cak","34221878"
"cak","34221878"
"cak","34222444"
"cak","34223695"
"cak","34225022"
"cak","34225022"
"cak","34234470"
"cak","34234693"
"cak","34234693"
"cak","34239655"
"cak","34239655"
"cak","34253825"
"cak","34253825"
"cak","34253825"
"cak","34257392"
"cak","34257392"
"cak","34260331"
"cak","34260331"
"cak","34264009"
"cak","34264009"
"cak","34269397"
"cak","34269907"
"cak","34269907"
"cak","34269907"
"cak","34270623"
"cak","34270922"
"cak","34270922"
"cak","34278211"
"cak","34278211"
"cak","34292232"
"cak","34292232"
"cak","34294993"
"cak","34298876"
"cak","34300783"
"cak","34302829"
"cak","34302829"
"cak","34303014"
"cak","34303014"
"cak","34304514"
"cak","34306422"
"cak","34307394"
"cak","34307394"
"cak","34308632"
"cak","34308632"
"cak","34309570"
"cak","34309570"
"cak","34309570"
"cak","34309570"
"cak","34309582"
"cak","34309582"
"cak","34309582"
"cak","34309582"
"cak","34342141"
"cak","34342141"
"cak","34342141"
"cak","34342141"
"cak","34343983"
"cak","34352605"
"cak","34353695"
"cak","34357661"
"cak","34361635"
"cak","34365348"
"cak","34365348"
"cak","34367954"
"cak","34370989"
"cak","34370989"
"cak","34370989"
"cak","34374467"
"cak","34374467"
"cak","34385480"
"cak","35030662"
"cak","37040449"
"cak","37064190"
"cak","37088491"
"cak","37119026"
"cak","37119026"
"cak","37126952"
"cak","37126952"
"cak","37145393"
"cak","37163341"
"cak","37163795"
"cak","38024020"
"cak","38024170"
"cak","38024170"
"cak","39070845"
"cak","39070845"
"cak","39070845"
"cak","39086760"
"cak","39093896"
"cak","39093896"
"cak","50001558"
"cak","50001558"
"cak","50001558"
"cak","50100203"
"cak","50103512"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50222481"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50226789"
"cak","50281402"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50330411"
"cak","50331981"
"cak","50331981"
"cak","50340204"
"cak","50346962"
"cak","50378597"
"cak","50456741"
"cak","50485164"
"cak","50534211"
"cak","50575708"
"cak","50728059"
"cak","50728997"
"cak","50754858"
"cak","50754858"
"cak","50767291"
"cak","50767291"
"cak","50767291"
"cak","50847015"
"cak","50847015"
"cak","50847015"
"cak","50847015"
"cak","50847015"
"cak","50847015"
"cak","50874896"
"cak","50886002"
"cak","51032503"
"cak","51032503"
"cak","51040247"
"cak","51044730"
"cak","51044730"
"cak","51216817"
"cak","51241919"
"cak","51241919"
"cak","51249758"
"cak","51249758"
"cak","51250241"
"cak","51279274"
"cak","51279274"
"cak","51346370"
"cak","51353660"
"cak","51358034"
"cak","51374285"
"cak","51374285"
"cak","51384736"
"cak","51384736"
"cak","51405598"
"cak","51405598"
"cak","51419947"
"cak","51449803"
"cak","51455617"
"cak","51536811"
"cak","51536811"
"cak","51552647"
"cak","51558947"
"cak","51602563"
"cak","51654792"
"cak","51654792"
"cak","51686252"
"cak","51686252"
"cak","51696355"
"cak","51696355"
"cak","51696355"
"cak","51696355"
"cak","51696355"
"cak","51696355"
"cak","51696355"
"cak","51756145"
"cak","51756145"
"cak","51756145"
"cak","51756145"
"cak","51783177"
"cak","51809923"
"cak","51844168"
"cak","51848287"
"cak","52000257"
"cak","52037010"
"cak","52037010"
"cak","52162435"
"cak","52162435"
"cak","52222640"
"cak","52230252"
"cak","52238024"
"cak","52238385"
"cak","52238385"
"cak","52238385"
"cak","52238385"
"cak","52238385"
"cak","52238385"
"cak","52238385"
"cak","52238385"
"cak","52256456"
"cak","52256456"
"cak","52256456"
"cak","52259102"
"cak","52259250"
"cak","52259250"
"cak","52315770"
"cak","52357090"
"cak","52358097"
"cak","52363376"
"cak","52363376"
"cak","52363376"
"cak","52363376"
"cak","52363376"
"cak","52363376"
"cak","52363376"
"cak","52363376"
"cak","52385450"
"cak","52405346"
"cak","52405346"
"cak","52478009"
"cak","52478009"
"cak","52500322"
"cak","52591050"
"cak","52602079"
"cak","52605604"
"cak","52605604"
"cak","52643166"
"cak","52643166"
"cak","52674134"
"cak","52674134"
"cak","52725723"
"cak","52725723"
"cak","52741621"
"cak","52741621"
"cak","52741621"
"cak","52779424"
"cak","52779424"
"cak","52779424"
"cak","52779424"
"cak","52799506"
"cak","52809730"
"cak","52809730"
"cak","52878163"
"cak","52901157"
"cak","52951995"
"cak","52951995"
"cak","52964078"
"cak","52970809"
"cak","52970809"
"cak","52979849"
"cak","53001524"
"cak","53001524"
"cak","53014529"
"cak","53014529"
"cak","53030435"
"cak","53054539"
"cak","53054539"
"cak","53097343"
"cak","53097343"
"cak","53097343"
"cak","53097343"
"cak","53097343"
"cak","53097343"
"cak","53140990"
"cak","53140990"
"cak","53149920"
"cak","53231902"
"cak","53231902"
"cak","53263456"
"cak","53263456"
"cak","53270681"
"cak","53279689"
"cak","53283449"
"cak","53283449"
"cak","53283449"
"cak","53284984"
"cak","53303881"
"cak","53303881"
"cak","53303881"
"cak","53324013"
"cak","53324013"
"cak","53327233"
"cak","53363213"
"cak","53363213"
"cak","53439597"
"cak","53469062"
"cak","53469062"
"cak","53517806"
"cak","53555252"
"cak","53569180"
"cak","53569180"
"cak","53569180"
"cak","53569180"
"cak","53569180"
"cak","53569180"
"cak","53583566"
"cak","53586433"
"cak","53586433"
"cak","53613228"
"cak","53627601"
"cak","53653823"
"cak","53667093"
"cak","53708466"
"cak","53727657"
"cak","53745191"
"cak","53800028"
"cak","53828658"
"cak","53961315"
"cak","54010845"
"cak","54015634"
"cak","54021332"
"cak","54032814"
"cak","54064880"
"cak","54072905"
"cak","54072905"
"cak","54072905"
"cak","54072905"
"cak","54102677"
"cak","54102677"
"cak","54102677"
"cak","54177685"
